Date;Oslo Børs all-share index (OSEAX);Datetime value (Datetime)
1991-12-31;-0.09416199;3286.0
1992-01-01;-0.09416199;3287.0
1992-01-02;-0.07135308;3288.0
1992-01-03;-0.015625596;3289.0
1992-01-06;-0.0057169795;3292.0
1992-01-07;-0.0021970868;3293.0
1992-01-08;-0.005713165;3294.0
1992-01-09;0.0046334267;3295.0
1992-01-10;0.021766901;3296.0
1992-01-13;0.04447019;3299.0
1992-01-14;0.073997974;3300.0
1992-01-15;0.10864866;3301.0
1992-01-16;0.10913372;3302.0
1992-01-17;0.08574259;3303.0
1992-01-20;0.08538926;3306.0
1992-01-21;0.10048854;3307.0
1992-01-22;0.09577465;3308.0
1992-01-23;0.07294738;3309.0
1992-01-24;0.0639168;3310.0
1992-01-27;0.08446133;3313.0
1992-01-28;0.074602365;3314.0
1992-01-29;0.06719482;3315.0
1992-01-30;0.06399953;3316.0
1992-01-31;0.052945375;3317.0
1992-02-03;0.017847776;3320.0
1992-02-04;0.02147448;3321.0
1992-02-05;0.03043902;3322.0
1992-02-06;0.01501441;3323.0
1992-02-07;-0.017836452;3324.0
1992-02-10;-0.027267158;3327.0
1992-02-11;-0.06389129;3328.0
1992-02-12;-0.07362634;3329.0
1992-02-13;-0.08088297;3330.0
1992-02-14;-0.09129405;3331.0
1992-02-17;-0.10122001;3334.0
1992-02-18;-0.09160453;3335.0
1992-02-19;-0.11122155;3336.0
1992-02-20;-0.09979373;3337.0
1992-02-21;-0.102870345;3338.0
1992-02-24;-0.1168077;3341.0
1992-02-25;-0.1350593;3342.0
1992-02-26;-0.12521702;3343.0
1992-02-27;-0.10968864;3344.0
1992-02-28;-0.13166904;3345.0
1992-03-02;-0.11760193;3348.0
1992-03-03;-0.11826956;3349.0
1992-03-04;-0.12407392;3350.0
1992-03-05;-0.14924383;3351.0
1992-03-06;-0.14793378;3352.0
1992-03-09;-0.16519403;3355.0
1992-03-10;-0.16169757;3356.0
1992-03-11;-0.15260237;3357.0
1992-03-12;-0.15772259;3358.0
1992-03-13;-0.16501397;3359.0
1992-03-16;-0.15669626;3362.0
1992-03-17;-0.14070684;3363.0
1992-03-18;-0.11822504;3364.0
1992-03-19;-0.10891491;3365.0
1992-03-20;-0.11440855;3366.0
1992-03-23;-0.10979682;3369.0
1992-03-24;-0.11377162;3370.0
1992-03-25;-0.12392354;3371.0
1992-03-26;-0.14138663;3372.0
1992-03-27;-0.14286947;3373.0
1992-03-30;-0.15011913;3376.0
1992-03-31;-0.13691878;3377.0
1992-04-01;-0.1427263;3378.0
1992-04-02;-0.15127528;3379.0
1992-04-03;-0.15750742;3380.0
1992-04-06;-0.16198677;3383.0
1992-04-07;-0.14699149;3384.0
1992-04-08;-0.14506173;3385.0
1992-04-09;-0.14129055;3386.0
1992-04-10;-0.14018083;3387.0
1992-04-13;-0.15262765;3390.0
1992-04-14;-0.1367321;3391.0
1992-04-15;-0.11558086;3392.0
1992-04-16;-0.12845874;3393.0
1992-04-17;-0.12800616;3394.0
1992-04-20;-0.12173617;3397.0
1992-04-21;-0.1082685;3398.0
1992-04-22;-0.10899001;3399.0
1992-04-23;-0.08961266;3400.0
1992-04-24;-0.10328388;3401.0
1992-04-27;-0.10292798;3404.0
1992-04-28;-0.11739057;3405.0
1992-04-29;-0.100734234;3406.0
1992-04-30;-0.075540364;3407.0
1992-05-01;-0.075849;3408.0
1992-05-04;-0.07143891;3411.0
1992-05-05;-0.0689618;3412.0
1992-05-06;-0.09250629;3413.0
1992-05-07;-0.09611553;3414.0
1992-05-08;-0.099434555;3415.0
1992-05-11;-0.11380571;3418.0
1992-05-12;-0.12340528;3419.0
1992-05-13;-0.11099583;3420.0
1992-05-14;-0.11603761;3421.0
1992-05-15;-0.11364919;3422.0
1992-05-18;-0.10455698;3425.0
1992-05-19;-0.10577208;3426.0
1992-05-20;-0.111828685;3427.0
1992-05-21;-0.11325711;3428.0
1992-05-22;-0.10399127;3429.0
1992-05-25;-0.11832112;3432.0
1992-05-26;-0.13277692;3433.0
1992-05-27;-0.12417674;3434.0
1992-05-28;-0.12816536;3435.0
1992-05-29;-0.11882979;3436.0
1992-06-01;-0.12242544;3439.0
1992-06-02;-0.12891924;3440.0
1992-06-03;-0.13988131;3441.0
1992-06-04;-0.14210838;3442.0
1992-06-05;-0.14514613;3443.0
1992-06-08;-0.14055926;3446.0
1992-06-09;-0.14092475;3447.0
1992-06-10;-0.14251894;3448.0
1992-06-11;-0.14361918;3449.0
1992-06-12;-0.14114642;3450.0
1992-06-15;-0.15151012;3453.0
1992-06-16;-0.1609211;3454.0
1992-06-17;-0.17131722;3455.0
1992-06-18;-0.18471593;3456.0
1992-06-19;-0.190611;3457.0
1992-06-22;-0.20495808;3460.0
1992-06-23;-0.18325734;3461.0
1992-06-24;-0.18269521;3462.0
1992-06-25;-0.18551368;3463.0
1992-06-26;-0.19241947;3464.0
1992-06-29;-0.19844812;3467.0
1992-06-30;-0.19356716;3468.0
1992-07-01;-0.20366675;3469.0
1992-07-02;-0.20547009;3470.0
1992-07-03;-0.20714372;3471.0
1992-07-06;-0.20489645;3474.0
1992-07-07;-0.20167702;3475.0
1992-07-08;-0.22282928;3476.0
1992-07-09;-0.22739577;3477.0
1992-07-10;-0.22128367;3478.0
1992-07-13;-0.23111242;3481.0
1992-07-14;-0.24395323;3482.0
1992-07-15;-0.22664934;3483.0
1992-07-16;-0.22152883;3484.0
1992-07-17;-0.23169756;3485.0
1992-07-20;-0.26720518;3488.0
1992-07-21;-0.25400358;3489.0
1992-07-22;-0.2622425;3490.0
1992-07-23;-0.2525199;3491.0
1992-07-24;-0.24674118;3492.0
1992-07-27;-0.24350458;3495.0
1992-07-28;-0.23039639;3496.0
1992-07-29;-0.23610878;3497.0
1992-07-30;-0.24221045;3498.0
1992-07-31;-0.2520383;3499.0
1992-08-03;-0.25678653;3502.0
1992-08-04;-0.271945;3503.0
1992-08-05;-0.2782861;3504.0
1992-08-06;-0.29250723;3505.0
1992-08-07;-0.29231638;3506.0
1992-08-10;-0.31316382;3509.0
1992-08-11;-0.31423604;3510.0
1992-08-12;-0.32472587;3511.0
1992-08-13;-0.33380997;3512.0
1992-08-14;-0.3233286;3513.0
1992-08-17;-0.32331103;3516.0
1992-08-18;-0.27197516;3517.0
1992-08-19;-0.31747508;3518.0
1992-08-20;-0.36335623;3519.0
1992-08-21;-0.36896688;3520.0
1992-08-24;-0.40861;3523.0
1992-08-25;-0.42886788;3524.0
1992-08-26;-0.41400462;3525.0
1992-08-27;-0.35653424;3526.0
1992-08-28;-0.36297417;3527.0
1992-08-31;-0.38880867;3530.0
1992-09-01;-0.40541464;3531.0
1992-09-02;-0.40284806;3532.0
1992-09-03;-0.38832462;3533.0
1992-09-04;-0.38714576;3534.0
1992-09-07;-0.39388752;3537.0
1992-09-08;-0.39267474;3538.0
1992-09-09;-0.39562595;3539.0
1992-09-10;-0.38498402;3540.0
1992-09-11;-0.38023448;3541.0
1992-09-14;-0.34987664;3544.0
1992-09-15;-0.3627149;3545.0
1992-09-16;-0.36129272;3546.0
1992-09-17;-0.3470474;3547.0
1992-09-18;-0.31938696;3548.0
1992-09-21;-0.32693142;3551.0
1992-09-22;-0.3356157;3552.0
1992-09-23;-0.316657;3553.0
1992-09-24;-0.32185435;3554.0
1992-09-25;-0.33346528;3555.0
1992-09-28;-0.3459357;3558.0
1992-09-29;-0.33442807;3559.0
1992-09-30;-0.3329873;3560.0
1992-10-01;-0.3107443;3561.0
1992-10-02;-0.3048007;3562.0
1992-10-05;-0.3356598;3565.0
1992-10-06;-0.32141024;3566.0
1992-10-07;-0.32096672;3567.0
1992-10-08;-0.32166356;3568.0
1992-10-09;-0.30881685;3569.0
1992-10-12;-0.30379248;3572.0
1992-10-13;-0.2678011;3573.0
1992-10-14;-0.2621783;3574.0
1992-10-15;-0.27470982;3575.0
1992-10-16;-0.28023094;3576.0
1992-10-19;-0.2969219;3579.0
1992-10-20;-0.27851146;3580.0
1992-10-21;-0.27612394;3581.0
1992-10-22;-0.26628667;3582.0
1992-10-23;-0.25575638;3583.0
1992-10-26;-0.24790263;3586.0
1992-10-27;-0.24451435;3587.0
1992-10-28;-0.2518735;3588.0
1992-10-29;-0.24837554;3589.0
1992-10-30;-0.24612921;3590.0
1992-11-02;-0.24549323;3593.0
1992-11-03;-0.22897857;3594.0
1992-11-04;-0.24011225;3595.0
1992-11-05;-0.25343126;3596.0
1992-11-06;-0.24687463;3597.0
1992-11-09;-0.24921179;3600.0
1992-11-10;-0.22197145;3601.0
1992-11-11;-0.2350105;3602.0
1992-11-12;-0.22642434;3603.0
1992-11-13;-0.23375577;3604.0
1992-11-16;-0.22155094;3607.0
1992-11-17;-0.18851346;3608.0
1992-11-18;-0.16928416;3609.0
1992-11-19;-0.17392236;3610.0
1992-11-20;-0.1442033;3611.0
1992-11-23;-0.17273974;3614.0
1992-11-24;-0.15911996;3615.0
1992-11-25;-0.13012433;3616.0
1992-11-26;-0.12017959;3617.0
1992-11-27;-0.12360847;3618.0
1992-11-30;-0.09256035;3621.0
1992-12-01;-0.021556914;3622.0
1992-12-02;-0.004493654;3623.0
1992-12-03;-0.038049042;3624.0
1992-12-04;-0.04598397;3625.0
1992-12-07;-0.061357915;3628.0
1992-12-08;-0.104001224;3629.0
1992-12-09;-0.09580296;3630.0
1992-12-10;-0.021180034;3631.0
1992-12-11;-0.06767297;3632.0
1992-12-14;-0.1020121;3635.0
1992-12-15;-0.09201968;3636.0
1992-12-16;-0.09864658;3637.0
1992-12-17;-0.088020325;3638.0
1992-12-18;-0.05878651;3639.0
1992-12-21;-0.043902874;3642.0
1992-12-22;-0.037335157;3643.0
1992-12-23;-0.0444386;3644.0
1992-12-24;-0.0444386;3645.0
1992-12-25;-0.0444386;3646.0
1992-12-28;-0.09702206;3649.0
1992-12-29;-0.10528606;3650.0
1992-12-30;-0.10018349;3651.0
1992-12-31;-0.10018349;3652.0
1993-01-01;-0.11173886;3653.0
1993-01-04;-0.11166918;3656.0
1993-01-05;-0.097166836;3657.0
1993-01-06;-0.083584905;3658.0
1993-01-07;-0.07640475;3659.0
1993-01-08;-0.09375286;3660.0
1993-01-11;-0.102736056;3663.0
1993-01-12;-0.10272807;3664.0
1993-01-13;-0.12657875;3665.0
1993-01-14;-0.14956194;3666.0
1993-01-15;-0.15437645;3667.0
1993-01-18;-0.16741502;3670.0
1993-01-19;-0.15000081;3671.0
1993-01-20;-0.14516753;3672.0
1993-01-21;-0.14995998;3673.0
1993-01-22;-0.12661874;3674.0
1993-01-25;-0.14068526;3677.0
1993-01-26;-0.16505659;3678.0
1993-01-27;-0.16565269;3679.0
1993-01-28;-0.14811558;3680.0
1993-01-29;-0.14104348;3681.0
1993-02-01;-0.13623327;3684.0
1993-02-02;-0.11683339;3685.0
1993-02-03;-0.12688327;3686.0
1993-02-04;-0.121589065;3687.0
1993-02-05;-0.109770715;3688.0
1993-02-08;-0.10312307;3691.0
1993-02-09;-0.06745756;3692.0
1993-02-10;-0.058268666;3693.0
1993-02-11;-0.054538906;3694.0
1993-02-12;-0.050836325;3695.0
1993-02-15;-0.054410934;3698.0
1993-02-16;-0.045262933;3699.0
1993-02-17;-0.06095141;3700.0
1993-02-18;-0.03653115;3701.0
1993-02-19;-0.034761786;3702.0
1993-02-22;-0.018520176;3705.0
1993-02-23;-0.016066074;3706.0
1993-02-24;-0.018739522;3707.0
1993-02-25;-0.017675042;3708.0
1993-02-26;-0.03323537;3709.0
1993-03-01;-0.020806551;3712.0
1993-03-02;-0.04301268;3713.0
1993-03-03;-0.056926906;3714.0
1993-03-04;-0.059583962;3715.0
1993-03-05;-0.035900712;3716.0
1993-03-08;-0.011355877;3719.0
1993-03-09;0.01654172;3720.0
1993-03-10;0.026208043;3721.0
1993-03-11;0.029148698;3722.0
1993-03-12;0.032996655;3723.0
1993-03-15;0.05018699;3726.0
1993-03-16;0.04957068;3727.0
1993-03-17;0.03355801;3728.0
1993-03-18;0.02530086;3729.0
1993-03-19;0.028550982;3730.0
1993-03-22;0.011273384;3733.0
1993-03-23;0.0065785646;3734.0
1993-03-24;0.027600408;3735.0
1993-03-25;0.046861053;3736.0
1993-03-26;0.06320095;3737.0
1993-03-29;0.068002105;3740.0
1993-03-30;0.0686301;3741.0
1993-03-31;0.046991944;3742.0
1993-04-01;0.05417466;3743.0
1993-04-02;0.048889637;3744.0
1993-04-05;0.060804367;3747.0
1993-04-06;0.08248484;3748.0
1993-04-07;0.07103336;3749.0
1993-04-08;0.08118677;3750.0
1993-04-09;0.09204054;3751.0
1993-04-12;0.09097469;3754.0
1993-04-13;0.10038388;3755.0
1993-04-14;0.07655287;3756.0
1993-04-15;0.06254804;3757.0
1993-04-16;0.06276274;3758.0
1993-04-19;0.072544456;3761.0
1993-04-20;0.062096715;3762.0
1993-04-21;0.06326008;3763.0
1993-04-22;0.06871688;3764.0
1993-04-23;0.06542027;3765.0
1993-04-26;0.0683223;3768.0
1993-04-27;0.07926381;3769.0
1993-04-28;0.10618532;3770.0
1993-04-29;0.09519267;3771.0
1993-04-30;0.07765174;3772.0
1993-05-03;0.089912176;3775.0
1993-05-04;0.0582273;3776.0
1993-05-05;0.05612147;3777.0
1993-05-06;0.06483114;3778.0
1993-05-07;0.03939092;3779.0
1993-05-10;0.03089273;3782.0
1993-05-11;0.036509275;3783.0
1993-05-12;0.043101907;3784.0
1993-05-13;0.047019124;3785.0
1993-05-14;0.054923773;3786.0
1993-05-17;0.059914827;3789.0
1993-05-18;0.049743295;3790.0
1993-05-19;0.040476203;3791.0
1993-05-20;0.04942155;3792.0
1993-05-21;0.0635854;3793.0
1993-05-24;0.050853133;3796.0
1993-05-25;0.043009043;3797.0
1993-05-26;0.052147746;3798.0
1993-05-27;0.05868113;3799.0
1993-05-28;0.05454707;3800.0
1993-05-31;0.05181229;3803.0
1993-06-01;0.045785546;3804.0
1993-06-02;0.056740165;3805.0
1993-06-03;0.062381744;3806.0
1993-06-04;0.05943048;3807.0
1993-06-07;0.052975416;3810.0
1993-06-08;0.0417192;3811.0
1993-06-09;0.046619415;3812.0
1993-06-10;0.05550468;3813.0
1993-06-11;0.06710446;3814.0
1993-06-14;0.07777953;3817.0
1993-06-15;0.09955883;3818.0
1993-06-16;0.12314606;3819.0
1993-06-17;0.1456685;3820.0
1993-06-18;0.16148102;3821.0
1993-06-21;0.16722703;3824.0
1993-06-22;0.183658;3825.0
1993-06-23;0.16322899;3826.0
1993-06-24;0.16699374;3827.0
1993-06-25;0.17812204;3828.0
1993-06-28;0.1954776;3831.0
1993-06-29;0.21332252;3832.0
1993-06-30;0.20953703;3833.0
1993-07-01;0.25090814;3834.0
1993-07-02;0.2601589;3835.0
1993-07-05;0.25696707;3838.0
1993-07-06;0.24976718;3839.0
1993-07-07;0.2392515;3840.0
1993-07-08;0.27878296;3841.0
1993-07-09;0.28987372;3842.0
1993-07-12;0.29414296;3845.0
1993-07-13;0.31339312;3846.0
1993-07-14;0.3419788;3847.0
1993-07-15;0.32297397;3848.0
1993-07-16;0.33473814;3849.0
1993-07-19;0.3466897;3852.0
1993-07-20;0.40512633;3853.0
1993-07-21;0.36854982;3854.0
1993-07-22;0.38169646;3855.0
1993-07-23;0.36712456;3856.0
1993-07-26;0.37708306;3859.0
1993-07-27;0.3819685;3860.0
1993-07-28;0.35944462;3861.0
1993-07-29;0.35525417;3862.0
1993-07-30;0.3696823;3863.0
1993-08-02;0.38653076;3866.0
1993-08-03;0.38999724;3867.0
1993-08-04;0.4073516;3868.0
1993-08-05;0.44302082;3869.0
1993-08-06;0.49236178;3870.0
1993-08-09;0.5163051;3873.0
1993-08-10;0.558591;3874.0
1993-08-11;0.60574615;3875.0
1993-08-12;0.66254354;3876.0
1993-08-13;0.699298;3877.0
1993-08-16;0.6706346;3880.0
1993-08-17;0.64764166;3881.0
1993-08-18;0.6962429;3882.0
1993-08-19;0.7037226;3883.0
1993-08-20;0.76368165;3884.0
1993-08-23;0.73310006;3887.0
1993-08-24;0.83012366;3888.0
1993-08-25;0.89609313;3889.0
1993-08-26;0.8494766;3890.0
1993-08-27;0.70034575;3891.0
1993-08-30;0.7126248;3894.0
1993-08-31;0.7912251;3895.0
1993-09-01;0.8316965;3896.0
1993-09-02;0.8340509;3897.0
1993-09-03;0.8187475;3898.0
1993-09-06;0.79505634;3901.0
1993-09-07;0.82130027;3902.0
1993-09-08;0.80073524;3903.0
1993-09-09;0.7859256;3904.0
1993-09-10;0.78108823;3905.0
1993-09-13;0.78384733;3908.0
1993-09-14;0.7053908;3909.0
1993-09-15;0.73247683;3910.0
1993-09-16;0.73316824;3911.0
1993-09-17;0.707551;3912.0
1993-09-20;0.6590625;3915.0
1993-09-21;0.6537502;3916.0
1993-09-22;0.6848482;3917.0
1993-09-23;0.65714407;3918.0
1993-09-24;0.63745654;3919.0
1993-09-27;0.66433215;3922.0
1993-09-28;0.69075763;3923.0
1993-09-29;0.647365;3924.0
1993-09-30;0.6516105;3925.0
1993-10-01;0.6172812;3926.0
1993-10-04;0.6459111;3929.0
1993-10-05;0.75518537;3930.0
1993-10-06;0.78163755;3931.0
1993-10-07;0.7769865;3932.0
1993-10-08;0.77768564;3933.0
1993-10-11;0.75323474;3936.0
1993-10-12;0.7503705;3937.0
1993-10-13;0.7343451;3938.0
1993-10-14;0.735688;3939.0
1993-10-15;0.79500103;3940.0
1993-10-18;0.8011031;3943.0
1993-10-19;0.8040067;3944.0
1993-10-20;0.7469052;3945.0
1993-10-21;0.74067914;3946.0
1993-10-22;0.7442626;3947.0
1993-10-25;0.74480593;3950.0
1993-10-26;0.71711123;3951.0
1993-10-27;0.68232334;3952.0
1993-10-28;0.7121396;3953.0
1993-10-29;0.74425435;3954.0
1993-11-01;0.7345247;3957.0
1993-11-02;0.7568624;3958.0
1993-11-03;0.7496028;3959.0
1993-11-04;0.7780558;3960.0
1993-11-05;0.74681664;3961.0
1993-11-08;0.7123859;3964.0
1993-11-09;0.74827635;3965.0
1993-11-10;0.7149496;3966.0
1993-11-11;0.71426666;3967.0
1993-11-12;0.713271;3968.0
1993-11-15;0.7376423;3971.0
1993-11-16;0.75271785;3972.0
1993-11-17;0.7766485;3973.0
1993-11-18;0.8089918;3974.0
1993-11-19;0.7711556;3975.0
1993-11-22;0.67040515;3978.0
1993-11-23;0.69721985;3979.0
1993-11-24;0.6826049;3980.0
1993-11-25;0.64367867;3981.0
1993-11-26;0.61985767;3982.0
1993-11-29;0.6045852;3985.0
1993-11-30;0.6061634;3986.0
1993-12-01;0.587901;3987.0
1993-12-02;0.55637777;3988.0
1993-12-03;0.54236186;3989.0
1993-12-06;0.5446408;3992.0
1993-12-07;0.52661073;3993.0
1993-12-08;0.5612432;3994.0
1993-12-09;0.57113636;3995.0
1993-12-10;0.45279002;3996.0
1993-12-13;0.4989252;3999.0
1993-12-14;0.52970123;4000.0
1993-12-15;0.51051307;4001.0
1993-12-16;0.5465883;4002.0
1993-12-17;0.5654919;4003.0
1993-12-20;0.5491749;4006.0
1993-12-21;0.5384965;4007.0
1993-12-22;0.55745316;4008.0
1993-12-23;0.5955852;4009.0
1993-12-24;0.5955852;4010.0
1993-12-27;0.62871754;4013.0
1993-12-28;0.65270567;4014.0
1993-12-29;0.66248274;4015.0
1993-12-30;0.6475458;4016.0
1993-12-31;0.6475458;4017.0
1994-01-03;0.6605252;4020.0
1994-01-04;0.6629356;4021.0
1994-01-05;0.6300621;4022.0
1994-01-06;0.61470246;4023.0
1994-01-07;0.6330234;4024.0
1994-01-10;0.6549804;4027.0
1994-01-11;0.6775887;4028.0
1994-01-12;0.6357602;4029.0
1994-01-13;0.6480055;4030.0
1994-01-14;0.6760677;4031.0
1994-01-17;0.68045115;4034.0
1994-01-18;0.67578423;4035.0
1994-01-19;0.6761348;4036.0
1994-01-20;0.68790925;4037.0
1994-01-21;0.70483124;4038.0
1994-01-24;0.7021699;4041.0
1994-01-25;0.7371638;4042.0
1994-01-26;0.76317096;4043.0
1994-01-27;0.7950778;4044.0
1994-01-28;0.7957021;4045.0
1994-01-31;0.79346895;4048.0
1994-02-01;0.7684032;4049.0
1994-02-02;0.7723471;4050.0
1994-02-03;0.780267;4051.0
1994-02-04;0.77073884;4052.0
1994-02-07;0.71529007;4055.0
1994-02-08;0.75446856;4056.0
1994-02-09;0.6869886;4057.0
1994-02-10;0.6544523;4058.0
1994-02-11;0.643572;4059.0
1994-02-14;0.6380844;4062.0
1994-02-15;0.6546334;4063.0
1994-02-16;0.6860149;4064.0
1994-02-17;0.7136737;4065.0
1994-02-18;0.7014165;4066.0
1994-02-21;0.68590605;4069.0
1994-02-22;0.67067933;4070.0
1994-02-23;0.6916083;4071.0
1994-02-24;0.69390583;4072.0
1994-02-25;0.6897061;4073.0
1994-02-28;0.71095014;4076.0
1994-03-01;0.68479455;4077.0
1994-03-02;0.65956247;4078.0
1994-03-03;0.656296;4079.0
1994-03-04;0.64362526;4080.0
1994-03-07;0.6186099;4083.0
1994-03-08;0.56801736;4084.0
1994-03-09;0.5328785;4085.0
1994-03-10;0.5405055;4086.0
1994-03-11;0.5030551;4087.0
1994-03-14;0.5250722;4090.0
1994-03-15;0.503358;4091.0
1994-03-16;0.5151994;4092.0
1994-03-17;0.5325823;4093.0
1994-03-18;0.5047058;4094.0
1994-03-21;0.47731245;4097.0
1994-03-22;0.5111494;4098.0
1994-03-23;0.52308905;4099.0
1994-03-24;0.49217558;4100.0
1994-03-25;0.46490526;4101.0
1994-03-28;0.4359585;4104.0
1994-03-29;0.4274727;4105.0
1994-03-30;0.43357027;4106.0
1994-03-31;0.44081903;4107.0
1994-04-01;0.44624686;4108.0
1994-04-04;0.45336103;4111.0
1994-04-05;0.46291125;4112.0
1994-04-06;0.44101346;4113.0
1994-04-07;0.43451285;4114.0
1994-04-08;0.4406855;4115.0
1994-04-11;0.45046055;4118.0
1994-04-12;0.47750306;4119.0
1994-04-13;0.47267532;4120.0
1994-04-14;0.47185004;4121.0
1994-04-15;0.462039;4122.0
1994-04-18;0.45959353;4125.0
1994-04-19;0.42355943;4126.0
1994-04-20;0.42494667;4127.0
1994-04-21;0.40874207;4128.0
1994-04-22;0.42401624;4129.0
1994-04-25;0.40872025;4132.0
1994-04-26;0.4103732;4133.0
1994-04-27;0.39041686;4134.0
1994-04-28;0.3620677;4135.0
1994-04-29;0.3439517;4136.0
1994-05-02;0.31274402;4139.0
1994-05-03;0.30615938;4140.0
1994-05-04;0.32021308;4141.0
1994-05-05;0.31697953;4142.0
1994-05-06;0.3009957;4143.0
1994-05-09;0.3162701;4146.0
1994-05-10;0.3443116;4147.0
1994-05-11;0.34225774;4148.0
1994-05-12;0.34124374;4149.0
1994-05-13;0.35940886;4150.0
1994-05-16;0.36372745;4153.0
1994-05-17;0.36372745;4154.0
1994-05-18;0.36708713;4155.0
1994-05-19;0.3741033;4156.0
1994-05-20;0.37949383;4157.0
1994-05-23;0.37301743;4160.0
1994-05-24;0.36568797;4161.0
1994-05-25;0.37048233;4162.0
1994-05-26;0.37885737;4163.0
1994-05-27;0.36280024;4164.0
1994-05-30;0.36232555;4167.0
1994-05-31;0.34390402;4168.0
1994-06-01;0.337981;4169.0
1994-06-02;0.3224244;4170.0
1994-06-03;0.31431925;4171.0
1994-06-06;0.32593596;4174.0
1994-06-07;0.31551898;4175.0
1994-06-08;0.31877816;4176.0
1994-06-09;0.3024751;4177.0
1994-06-10;0.309157;4178.0
1994-06-13;0.30461252;4181.0
1994-06-14;0.27614963;4182.0
1994-06-15;0.26866412;4183.0
1994-06-16;0.23601472;4184.0
1994-06-17;0.21642351;4185.0
1994-06-20;0.18199968;4188.0
1994-06-21;0.17110372;4189.0
1994-06-22;0.1920129;4190.0
1994-06-23;0.21988106;4191.0
1994-06-24;0.23043478;4192.0
1994-06-27;0.21626961;4195.0
1994-06-28;0.23344219;4196.0
1994-06-29;0.24621332;4197.0
1994-06-30;0.23733413;4198.0
1994-07-01;0.2135948;4199.0
1994-07-04;0.22886133;4202.0
1994-07-05;0.22722542;4203.0
1994-07-06;0.21942699;4204.0
1994-07-07;0.22874045;4205.0
1994-07-08;0.20137167;4206.0
1994-07-11;0.18615305;4209.0
1994-07-12;0.18368757;4210.0
1994-07-13;0.2019223;4211.0
1994-07-14;0.21026266;4212.0
1994-07-15;0.2106998;4213.0
1994-07-18;0.21372998;4216.0
1994-07-19;0.21628404;4217.0
1994-07-20;0.22271991;4218.0
1994-07-21;0.23653483;4219.0
1994-07-22;0.24521363;4220.0
1994-07-25;0.24717712;4223.0
1994-07-26;0.23107874;4224.0
1994-07-27;0.21989286;4225.0
1994-07-28;0.22688437;4226.0
1994-07-29;0.2409513;4227.0
1994-08-01;0.2261033;4230.0
1994-08-02;0.24034524;4231.0
1994-08-03;0.24268556;4232.0
1994-08-04;0.2364558;4233.0
1994-08-05;0.21672583;4234.0
1994-08-08;0.19737673;4237.0
1994-08-09;0.18285477;4238.0
1994-08-10;0.16997898;4239.0
1994-08-11;0.13637841;4240.0
1994-08-12;0.088559866;4241.0
1994-08-15;0.07580495;4244.0
1994-08-16;0.08054805;4245.0
1994-08-17;0.09546971;4246.0
1994-08-18;0.07834029;4247.0
1994-08-19;0.10544729;4248.0
1994-08-22;0.103965044;4251.0
1994-08-23;0.1180321;4252.0
1994-08-24;0.13731384;4253.0
1994-08-25;0.117467046;4254.0
1994-08-26;0.12268531;4255.0
1994-08-29;0.13213873;4258.0
1994-08-30;0.13043356;4259.0
1994-08-31;0.12870455;4260.0
1994-09-01;0.12538862;4261.0
1994-09-02;0.13219166;4262.0
1994-09-05;0.10910869;4265.0
1994-09-06;0.12472308;4266.0
1994-09-07;0.12478483;4267.0
1994-09-08;0.13594592;4268.0
1994-09-09;0.1450355;4269.0
1994-09-12;0.12339926;4272.0
1994-09-13;0.109997034;4273.0
1994-09-14;0.09392369;4274.0
1994-09-15;0.0928036;4275.0
1994-09-16;0.087065816;4276.0
1994-09-19;0.083039284;4279.0
1994-09-20;0.07315254;4280.0
1994-09-21;0.09321308;4281.0
1994-09-22;0.0920099;4282.0
1994-09-23;0.08941305;4283.0
1994-09-26;0.08719218;4286.0
1994-09-27;0.08005655;4287.0
1994-09-28;0.091103554;4288.0
1994-09-29;0.10348201;4289.0
1994-09-30;0.0894742;4290.0
1994-10-03;0.07929981;4293.0
1994-10-04;0.07240534;4294.0
1994-10-05;0.047343493;4295.0
1994-10-06;0.026882887;4296.0
1994-10-07;0.01440382;4297.0
1994-10-10;0.01930058;4300.0
1994-10-11;0.025169253;4301.0
1994-10-12;0.04483676;4302.0
1994-10-13;0.043355823;4303.0
1994-10-14;0.05512011;4304.0
1994-10-17;0.04028678;4307.0
1994-10-18;0.014819145;4308.0
1994-10-19;0.0027183294;4309.0
1994-10-20;-0.0047863126;4310.0
1994-10-21;-0.009329438;4311.0
1994-10-24;-0.012490392;4314.0
1994-10-25;-0.020730853;4315.0
1994-10-26;-0.014059186;4316.0
1994-10-27;-0.003827989;4317.0
1994-10-28;-0.00531435;4318.0
1994-10-31;-0.0145815015;4321.0
1994-11-01;-0.015316367;4322.0
1994-11-02;-0.026898682;4323.0
1994-11-03;-0.031777084;4324.0
1994-11-04;-0.02644521;4325.0
1994-11-07;-0.023695886;4328.0
1994-11-08;-0.009105623;4329.0
1994-11-09;-0.004232049;4330.0
1994-11-10;0.0032401085;4331.0
1994-11-11;0.011597276;4332.0
1994-11-14;0.0077759027;4335.0
1994-11-15;0.01484251;4336.0
1994-11-16;0.008694649;4337.0
1994-11-17;-0.0036040545;4338.0
1994-11-18;-0.008100092;4339.0
1994-11-21;0.0034114122;4342.0
1994-11-22;0.014312029;4343.0
1994-11-23;0.008476615;4344.0
1994-11-24;0.03493333;4345.0
1994-11-25;0.037265062;4346.0
